longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-116.93457530062288,32.758762061611925,7.2,36912.84344825727,6233.435798595761,14014.757270236676,5874.787783646441,5.105076656921854,<1H OCEAN,14999.0
-116.85467224164508,33.865963324486735,19.0,2133.29501482502,373.8793660646489,866.9897062608483,368.562244669898,5.41519528530177,NEAR OCEAN,14999.0
-120.16166714865054,40.46995105078676,14.4,1335.1998518191278,469.6833421496403,781.0758707446689,447.2425440175558,3.17363793285944,INLAND,14999.0
-122.20797476230608,38.06984486236699,20.0,3293.234097862903,439.3227023292153,709.2725306868722,482.8964873074779,5.651479713869416,<1H OCEAN,14999.0
-122.60499704426503,38.75682671627654,42.8,1117.002422942082,816.840662954338,869.8287038707241,161.7338973730183,10.168604513646269,<1H OCEAN,14999.0
-122.13471810303272,37.4650908721809,18.0,16079.704073918914,5862.885449897937,13120.556837381924,5567.397683304827,11.460338039742323,<1H OCEAN,14999.0
-117.39490046330842,33.1790784260838,19.6,4720.662245273744,427.0140479817088,1243.678705303855,469.6869199587235,1.5375492490746197,<1H OCEAN,14999.0
-117.46191460043934,33.76924486841756,18.0,9276.66778014616,1464.1488653000326,3565.5839060963094,1484.587018219425,3.985344722491792,<1H OCEAN,14999.0
-118.02486150709792,33.618337547427124,19.2,256.0967389503719,20.67744021203309,152.69452924250962,135.9383042438278,1.1703016258793886,<1H OCEAN,14999.0
-118.13645994433818,32.869594623905044,17.2,7825.975466436235,1550.8547578188252,2830.2055432319653,1513.9310908827306,3.5269567570593336,<1H OCEAN,14999.0
-121.9482534759022,38.14158613566579,26.4,3051.175413802074,964.2509470543012,1690.637575369244,1099.6511053248892,3.2193024825991605,<1H OCEAN,14999.0
-117.89658094167396,36.82661839774731,13.8,3301.086735802024,562.234020182219,1663.5384039884757,557.6267017972717,1.9312854518962528,<1H OCEAN,14999.0
-120.3388823547654,40.378443552804754,18.200000000000003,2419.984463527795,373.75639200321314,1326.7974022135131,360.0232875868732,2.1820843805890027,INLAND,14999.0
-117.26266668148168,34.06097706009424,25.2,9176.06093039691,1325.280494569866,9586.52913267457,1144.7708690063494,7.00158459571886,<1H OCEAN,14999.0
-122.16390551227468,37.625582523140025,13.8,6730.573540725412,1180.0277171076805,2321.0456483992853,1097.1709912948245,3.393380403929502,INLAND,14999.0
-119.24567140272252,33.80269140268972,17.2,3189.173499400535,705.9576285511622,1561.6471358958274,751.3784803870084,3.169553605610564,NEAR OCEAN,14999.0
-121.31966734986976,35.00990862764416,18.4,17619.794913036236,6277.57716263099,14124.802329398644,5917.097165230917,5.421873027673311,INLAND,14999.0
-118.29616899731246,34.23555824373513,17.6,18205.56014582039,6081.877377335186,12660.33191894352,2671.1354244251584,2.743613435502004,<1H OCEAN,14999.0
-119.92166065220992,40.53470180204248,14.6,3937.700993224443,651.7245550944294,1749.003693909618,665.5916876833867,0.9679129271246988,INLAND,14999.0
-119.97224238672813,37.579462473690384,25.0,4037.8928358060994,694.3394656892259,1356.2174497345036,688.324114080594,5.825476980388159,INLAND,14999.0
-122.1093020807857,37.48862727767524,17.8,16401.965671488077,2634.340799395307,11321.503633934655,2551.496009030495,4.210941558004274,<1H OCEAN,14999.0
-117.03406063691808,34.4154289130041,25.800000023748726,2417.7115362630484,321.4787596102056,92.59075622623573,667.4898236364801,4.576402010344644,<1H OCEAN,14999.0
-122.26856391672942,38.01937560706385,18.4,4505.026685101219,769.429936505023,1770.7834897455257,723.5938640857566,6.822950042151019,<1H OCEAN,14999.0
-118.194962862042,34.07264586663168,26.0,1400.4448666974076,1178.553431207676,2662.250479213486,1047.6293512553978,7.678979189577112,<1H OCEAN,14999.0
-118.31033175356694,34.2285986270403,37.2,3414.751096659049,1283.3931028615666,2828.3407874259497,1177.834739640084,2.7762331953919803,<1H OCEAN,14999.0
-118.25173370643094,34.070880488988685,27.0,18668.79746467825,6065.015627980236,13791.837099012417,2669.315280191674,4.88989947776245,<1H OCEAN,14999.0
-117.20993970638604,33.32458351367027,18.6,4211.211066977403,548.7932746940743,1766.8830710027562,423.277047083312,6.10845238823573,<1H OCEAN,14999.0
-117.20159467769123,32.8714413093872,30.8,1622.602156394767,348.03800762329206,255.62250579838235,147.13271195607555,11.714385051472412,<1H OCEAN,14999.0
-117.7975861525274,34.765979089484546,19.6,3526.117877357201,509.0424475893477,1204.4429330279684,482.7257352084214,7.047723037209926,<1H OCEAN,14999.0
-117.85712865411004,33.86204223197932,36.0,446.6341424204023,428.6706982198336,399.9895992819196,401.7151421047084,1.7305694306257342,INLAND,14999.0
-117.23959239310808,36.39293461130767,17.8,8824.327159499826,1318.0724093357735,2699.808609696759,1273.3036156963333,1.632598250422929,INLAND,14999.0
-119.40555164192234,33.20144466780626,9.0,1258.5575284377107,319.1622357466636,600.858361415532,309.64966838309766,2.162143992598039,INLAND,14999.0
-117.144174872682,34.16929152445851,18.8,3981.4200127332974,656.7579515603738,1626.169050104024,730.5006485186752,7.040760963838888,<1H OCEAN,14999.0
-119.1965554375496,36.52927936769306,30.6,1559.8858253932294,377.0769917341128,1555.1259372046045,361.3257797449654,2.4511957462407867,<1H OCEAN,14999.0
-116.92046752518289,33.80997650269884,17.6,17769.240244582117,6060.789021956685,12668.02207479254,5803.45239997689,11.601667585623767,<1H OCEAN,14999.0
-119.85875025081188,38.10955596725679,19.4,276.5091979705051,194.44210707802372,1623.2312882699143,113.01928387862148,2.8380830422583463,INLAND,14999.0
-118.40368285327536,34.01268160583514,38.0,2288.4723776933906,140.8606342579845,432.3740765071414,52.17267718333115,4.126655618847105,<1H OCEAN,14999.0
-119.8510340231054,40.58561513604494,18.0,3440.734597103376,659.8698286169371,799.6279298983579,630.1592672118356,5.165281446103701,INLAND,14999.0
-118.49474563138205,34.11426103324496,17.400000000000002,11187.908535374774,2095.869526594614,4669.435216435566,1997.452919397143,5.528482574524681,<1H OCEAN,14999.0
-120.12895610970888,37.905119066959045,13.4,1288.2451239359204,227.92405672253204,876.7582468415513,226.1603558548168,4.825557127130417,INLAND,14999.0
-121.95427631322394,38.30944869246554,14.4,3570.3154541231497,1400.4304261792988,2520.6897235118527,1248.2271831022174,4.020178036636831,NEAR BAY,14999.0
-118.37000506834592,33.991642363872764,5.0,37735.61419923455,6085.763712061746,13343.4581016848,5751.35477087329,11.46383005209936,,14999.0
-118.30627288143064,33.78597041741385,2.2,39259.483910047325,6185.766094891533,14235.958155228747,5823.513975618993,5.286501839962277,<1H OCEAN,14999.0
-122.2116266104443,38.257629542117385,24.8,2563.653794998688,508.9056417029132,584.4799930400867,719.5972008201287,3.5479211269246,INLAND,14999.0
-118.5078355534556,33.731134820943964,25.2,3437.9387684971884,441.04947642424366,2972.010313270383,485.77366322064165,2.261568721729067,<1H OCEAN,14999.0
-117.81309081701168,33.30014640328478,17.8,767.8005125107711,327.7638154595075,1449.2231098590937,303.1212326344385,4.996487086775151,<1H OCEAN,14999.0
-116.99704554693938,32.67061847692137,4.6,38021.35649344869,6072.978810230265,13791.405092817127,5708.3182023389545,4.394735031673973,<1H OCEAN,14999.0
-122.41343133129725,34.33469254454241,26.0,1450.6842791835509,140.18573902155873,1211.327200472664,480.73052055428985,10.201467392594129,<1H OCEAN,14999.0
-118.87395996415148,33.84842575970302,26.0,1853.9816790888972,600.9674677215442,1204.5137525164787,477.0761175470138,5.309009694441247,NEAR OCEAN,14999.0
-117.94777787457168,34.79616818559034,18.0,2459.338858861788,360.36537446905055,174.67082272392486,364.0176090479404,12.86953262508638,<1H OCEAN,14999.0
-118.48512608101944,33.77046968728781,14.0,3631.0759491881063,511.5471211817458,1016.6932467163292,509.24001456523314,3.1791928515434016,INLAND,14999.0
-118.03007018421778,32.7146174677379,25.8,2986.532028408379,538.0522136765188,1371.4923136149282,556.1701092713442,9.973291706415123,<1H OCEAN,14999.0
-117.24844797196296,33.84392224401094,26.0,765.1249731837597,119.0198930152738,666.110649398321,378.7757619150858,5.6894673063661365,NEAR OCEAN,14999.0
-119.2305956610573,33.42186149325731,17.6,2894.0274488930654,408.74781100539207,316.16555383339653,381.8859601246393,3.0630703954567595,<1H OCEAN,14999.0
-118.63601736847453,34.0683656489822,23.6,8653.303945245525,1380.6243285396192,6271.0856362716495,1237.626335063862,9.930557573191695,<1H OCEAN,14999.0
-117.07686003584574,34.04438264959361,45.6,3961.4214898118335,545.6019490390555,1567.8136186627237,478.8006371503697,5.890480909792935,<1H OCEAN,14999.0
-120.01599761963496,38.07014123690085,15.2,2744.3874116638644,773.5814449760554,1637.037171478159,723.093694841511,5.4780923077869215,<1H OCEAN,14999.0
-122.06762228713316,37.849871414515626,17.0,3730.901586896484,417.064518738553,881.8071529904397,570.9641976533375,9.234903391701357,<1H OCEAN,14999.0
-120.10207078831084,36.80232415393981,18.0,2652.8732413437388,629.4508022611147,3055.8678764409547,636.5225915805256,1.6580387428860035,INLAND,14999.0
-117.1551455298078,33.10848966199171,38.0,1678.584100340629,477.6582002063883,399.8845903868518,430.278384353099,5.250258521709442,<1H OCEAN,14999.0
-118.349684552038,33.97652619127802,18.0,37097.68509027727,5657.774040164606,12646.284255913291,2419.151031050401,12.14143870700112,<1H OCEAN,14999.0
-118.38254699626764,33.92194586299405,43.2,6050.718583035915,1122.4655908880443,3127.3464470629924,1096.1963984980705,9.277478551556491,<1H OCEAN,14999.0
-118.16505120212562,34.17716104140439,5.2,17018.403077590374,2531.664043179402,5498.641973144292,2383.80070965942,6.6752701266804175,<1H OCEAN,14999.0
-118.31081064768156,33.990311207906416,18.0,17303.960507139087,6060.4759326939175,13539.068684717657,2801.788595857748,1.8878230418482616,<1H OCEAN,14999.0
-120.45509623735796,36.72589478075176,25.0,4365.779760600482,542.0494055517598,1319.4385929881685,555.1536641512424,4.4075254803396815,INLAND,14999.0
-116.93400648996791,33.02065708071707,31.4,2711.557775972774,575.7199775387347,3313.0034836600544,528.5697479652171,2.5928945284317697,<1H OCEAN,14999.0
-117.35087615869028,33.92074524301587,26.0,442.7110915842259,165.74109421128898,1100.7848420608289,131.86360678329683,12.301265159448368,<1H OCEAN,14999.0
-118.92642168253111,34.12300542613328,17.6,17591.207909515873,6064.205134647713,5506.344871047964,2668.583811732145,11.698929891396412,<1H OCEAN,14999.0
-117.2479986019847,32.7887209582256,18.4,1629.3528383451871,257.3855048884604,594.7169437864136,255.32582981635952,4.49110655923877,<1H OCEAN,14999.0
-118.46318618804058,33.81839318409059,36.2,4256.484317348451,507.9501100049703,1535.1590644116884,508.7484154195405,9.744613813210398,<1H OCEAN,14999.0
-118.27126695217594,34.00714471310078,17.8,19283.72242076083,2863.890376260246,13288.884859211948,5805.678973311717,11.913441636287269,,14999.0
-117.10240435133512,34.1483795035976,13.8,1259.6544128692835,374.781887019468,1208.8111700559527,134.2280082007004,4.067290287915336,NEAR OCEAN,14999.0
-122.14791529379735,38.232998185505394,19.0,8328.663293043772,1224.8251108442958,5518.554253282387,1143.2346777788443,9.928962886783404,<1H OCEAN,14999.0
-117.2160612777495,32.832004838369784,17.2,8316.846757178391,1344.342228773828,3004.6372619531203,1244.2028415189595,10.148666954819475,<1H OCEAN,14999.0
-122.93009201982524,38.023856161742906,5.0,1613.0408705796676,519.0438187946668,1166.8667269160194,520.9264405127444,13.145742694507922,<1H OCEAN,14999.0
-118.7376599092846,33.7859704020773,3.0,37275.02480077255,6075.441566746319,13791.452735864896,5708.295073125348,5.357182652710864,<1H OCEAN,14999.0
-122.25417248516906,35.62543137237556,18.4,17595.255076185163,6047.839901149003,14055.1266930064,5833.401730010147,5.41502627143914,INLAND,14999.0
-118.14878680657569,33.929592233071936,17.8,18690.37675716969,2959.830349537272,13343.468708979774,5804.933764094471,4.381151154381514,<1H OCEAN,14999.0
-122.9353326171416,40.61990354199426,18.0,17590.75787747902,2845.105959720003,10875.20336715649,2669.610923814497,12.267260489934255,INLAND,14999.0
-118.88697713950113,33.722096651972294,20.0,420.639372866284,422.6940985195558,859.2362391590691,387.8324914201704,3.7820166939660247,<1H OCEAN,14999.0
-123.1039356513866,38.52655920215104,43.2,1209.034185031204,265.0905815931248,823.6320189623237,275.84620518187205,3.269891378268923,<1H OCEAN,14999.0
-117.9995441464264,34.13967956042608,28.0,2321.2206396095503,194.95501737528363,872.6365047277968,299.8573772159539,3.994046404349093,<1H OCEAN,14999.0
-117.34013322545916,32.86858114056489,26.200000000000003,1457.0087672465036,632.3182210529499,592.0318084815591,571.138138231155,5.403185118764845,NEAR OCEAN,14999.0
-121.93572436514908,33.48594152221129,17.0,2519.7825830038128,570.2162720163391,1681.2323163529468,479.775343214575,3.080805973268092,NEAR OCEAN,14999.0
-116.82889776412372,34.40372435476718,17.400000000000002,3946.496464758761,532.0255334375021,1728.3176664685172,570.6770533369101,2.320775953700085,<1H OCEAN,14999.0
-117.22303247334273,33.89799171385541,16.4,3553.914587636924,1348.3139910361062,2788.906755164011,1269.631449520968,3.896399501053313,NEAR OCEAN,14999.0
-117.34583702444934,33.47227762054472,17.2,1306.1169891590523,242.4807539716085,363.6721365907397,301.6420234301225,8.327347028285601,INLAND,14999.0
-118.25616286219709,33.81474145625363,17.400000000000002,19145.03082261119,3162.7783382110715,13337.04443236814,5831.043637589794,4.948012967692901,<1H OCEAN,14999.0
-123.08939237039056,38.29135016690971,21.6,2919.54618781422,608.3215605540483,898.4736341183245,690.6645169567001,4.027082989925933,<1H OCEAN,14999.0
-122.25390019689311,37.79462893487295,26.4,3508.515097603788,492.9018570920224,2687.971300778438,396.98152681905344,4.359460972238043,NEAR BAY,14999.0
-122.28817134683445,38.042975076470285,19.2,2257.9160079811504,776.5664215273146,711.6560663463679,733.0817178283078,5.670814360255029,INLAND,14999.0
-116.93517552654843,33.02116184178068,17.2,16843.353211756177,2556.548701141856,5791.455559499667,2447.1506587074023,3.200898850672738,<1H OCEAN,14999.0
-118.53637658047172,34.25916604308159,17.2,4603.320492850458,1275.3859375385534,2768.4078749880214,1217.5439210423604,3.1355511879490807,<1H OCEAN,14999.0
-120.29738680995708,41.41784820059963,17.0,1253.6407728096567,248.15815024710216,693.2424540056946,233.93105521004904,1.7968234285841052,INLAND,14999.0
-122.23408930037266,40.50984994740455,25.0,2491.875671632559,511.5961469669352,1156.197244597412,505.86052157377367,9.910567576921048,INLAND,14999.0
-120.83862690769335,37.118452608184526,26.0,1983.701894076472,318.639253528239,232.10440375309076,360.90928541471,3.389773830679961,INLAND,14999.0
-122.2827975893516,33.006466486713954,17.0,3035.4464828631485,745.5753511592222,1645.185908287807,705.1999279645271,7.286785016274006,<1H OCEAN,14999.0
-118.11083675522376,33.967555435227126,19.4,1641.7346514327764,183.94341732350725,1059.31154902729,482.19134078784646,2.689473992811184,NEAR OCEAN,14999.0
-117.22741835275605,32.87490774097268,23.2,3559.2888361665628,425.7328720029287,838.3659773025116,536.3917999512963,2.2492742782100974,<1H OCEAN,14999.0
-117.24815952839752,32.75909943075597,20.0,2338.603987550038,601.0592192774777,1512.1005475286163,523.934639966333,4.183141042958535,NEAR OCEAN,14999.0
-117.9319751916318,36.836307875133656,17.2,1030.6754028039695,312.1410279355806,16.0625146660168,310.5709249527592,3.185726559748879,<1H OCEAN,14999.0
-122.0834024517828,38.18315434613106,44.2,2426.0636218805016,539.508621278803,1092.1575200627926,565.5522901449707,2.964324209955248,NEAR BAY,14999.0
-122.46211680043304,37.63674711634795,26.0,6212.262910546796,1130.4004613322672,4146.502251180472,1124.077491767024,3.064392020256978,NEAR BAY,14999.0
-119.22175833667436,34.153566466549776,25.8,784.2829724783737,405.2483892879096,384.0260260175043,507.4556982425171,2.0402760003591367,<1H OCEAN,14999.0
-118.2735486162369,34.17718538270732,25.0,7677.8008345840035,1329.9112227393573,2741.658810844798,1258.7127362016386,6.685056053634583,<1H OCEAN,14999.0
-117.62483756019614,33.75064832769117,1.4,19612.642167248912,6072.49313147913,13791.186748799211,5803.521217032922,4.833685997773006,<1H OCEAN,14999.0
-119.40009380026024,38.215772642923,14.0,255.90028476992163,304.5675283604226,177.63211346688496,215.78784508788675,4.113735359486293,INLAND,14999.0
-118.50209966829794,33.0487985978133,17.2,17311.74039478128,2930.4259540861067,13483.74827635748,2768.332598970116,1.5653158985525406,<1H OCEAN,14999.0
-121.4567985477454,41.428736582460985,21.6,4172.349903460207,644.9657303569759,2695.6153032562265,595.6709805034733,0.6294261345273178,INLAND,14999.0
-122.28383960669252,38.02128377022019,17.2,2823.181155490964,508.4180334879593,276.92007205866275,559.6252847422439,3.4779934491578706,<1H OCEAN,14999.0
-120.8778045109212,41.74312382289981,18.0,3332.051027148974,562.9269482535141,2764.907673807328,485.3310267625681,3.4519056790431044,INLAND,14999.0
-118.4465711495412,34.166679761809455,36.0,2361.763720051796,285.0213772086476,244.41908749761504,193.1835553269329,5.407675761929615,<1H OCEAN,14999.0
-121.99077503938246,37.91657551699006,26.0,3464.8463634077566,524.2314118275492,1019.7587682643808,518.6986212359506,11.966887120117525,<1H OCEAN,14999.0
-122.11751344672578,37.78881360480069,19.6,792.9336391559182,337.5144238845712,1049.2553412670395,129.9728841849074,2.5411132177127094,NEAR BAY,14999.0
-118.67245514587556,32.737633819432844,22.0,3279.9252700442275,498.4010045187085,1702.2120561341785,413.6346809625706,11.626704628472124,<1H OCEAN,14999.0
-120.32169646954436,38.55809741990131,14.0,18962.873444094992,3137.44615266855,13609.510620030229,5830.9544281449525,5.80372010019287,INLAND,14999.0
-120.44922420923116,41.50217204111679,14.8,1680.3674300993716,442.9453096589878,968.291913689182,408.79944919859975,2.894642848404484,INLAND,14999.0
-118.55948611079936,34.229050980906244,21.8,4015.297382693109,726.719002827471,4853.208005075158,630.0654222965393,4.021766318600687,NEAR OCEAN,14999.0
-117.62362394287102,33.635937551706085,5.0,2590.433676383093,450.9928886969557,870.5018115531424,462.3110596128532,10.59312435893715,<1H OCEAN,14999.0
-122.21354270351668,38.18053866170592,26.4,1874.8248817508163,378.7647714553785,381.1573279817024,333.92820115735014,5.586843957305547,NEAR BAY,14999.0
-122.11503078243813,37.46521508950862,17.8,37435.94853080901,6048.109694503972,27849.548462993826,5850.980143311895,11.01781344091266,INLAND,14999.0
-119.52498732076376,37.88718694959236,15.6,2455.879059066968,594.4294390607229,782.5050624226,534.5851076435263,2.504837066975873,<1H OCEAN,14999.0
-121.99547145286702,37.48738191439477,17.2,3220.455458805071,518.3994348927865,1092.187293642477,501.1807890306648,4.2697751208584,NEAR BAY,14999.0
-118.29162316627372,33.9271680649666,14.8,1333.3937641343557,339.15678768841474,175.2206663233742,347.4855944438571,5.070493733934498,NEAR OCEAN,14999.0
-117.12729285230331,33.390623111720345,19.4,4324.878476261366,719.716195439621,2701.2523988746693,699.9168466080251,5.856141581892278,<1H OCEAN,14999.0
-117.0443471475724,33.74013880473565,18.0,1634.835164137379,399.6794330800603,2779.041598419436,305.1742533324692,2.6645665175793845,<1H OCEAN,14999.0
-120.35944189034622,36.78640772869494,18.0,1289.5018905791226,324.6379985519773,113.77724182949802,301.2893567246593,3.647342908728272,INLAND,14999.0
-120.40283461922148,40.37640184769556,18.200000000000003,3266.3949232013883,590.6624310188141,1753.1438574698157,548.0206209046348,5.166359205729947,INLAND,14999.0
-118.13932449619968,33.78930065163162,18.4,16243.503871186522,5969.376585043123,13161.88900351475,5613.254778452277,2.5687351071650246,INLAND,14999.0
-118.07915112016003,33.79805384332036,17.2,17918.7072355218,2766.1518261277,12842.356439161897,2600.542833128605,11.971493971707158,<1H OCEAN,14999.0
-122.13596747892582,37.63478082765005,17.6,15167.729759541742,5661.210845829968,12660.503018934163,2301.894563202489,11.78219953603826,<1H OCEAN,14999.0
-122.24882618069157,40.358184932702734,26.8,4792.053584596155,589.2191620749,1252.1698017029953,538.9394737686821,1.9732565987045776,INLAND,14999.0
-122.21095965716545,38.22478164614988,20.0,3565.9149170988044,550.7753771668708,1649.187844496264,674.6622896196,6.09035707781074,<1H OCEAN,14999.0
-118.36968023271758,34.127605435044416,43.2,1951.341423191908,374.9248743918549,842.168070743598,368.81855900185616,8.623424102986307,<1H OCEAN,14999.0
-118.0094727885489,34.192283041889844,17.2,1382.8637738010996,689.4346486321731,1504.9342257927483,646.5230923929538,3.772224362567422,<1H OCEAN,14999.0
-118.336191886148,34.19978033189424,16.8,4571.982572383244,405.6635885966624,958.7093299624298,398.58039317503113,5.406104343539804,<1H OCEAN,14999.0
-121.63942558181692,40.39139252564669,18.0,8230.99834006955,1211.8661296663029,2770.5312359804598,1236.6498889284323,3.0749088506344258,INLAND,14999.0
-118.26954553139386,33.776707644601515,22.0,4754.920119334692,661.6145095165388,1107.264748780584,629.8482234631311,4.322311734009677,<1H OCEAN,14999.0
-118.2443247050639,33.958797806892264,20.2,1216.5687429631523,557.2419001386132,1264.0972560027374,546.9301002870617,4.510720823600986,<1H OCEAN,14999.0
-118.9399416541564,37.71754776688236,15.000000000000002,7587.228976056265,1400.99533147551,1791.3153556162297,1238.4848329703057,1.9021633289307505,INLAND,14999.0
-119.63884390794878,40.21857756096837,17.0,1600.7001334430418,347.09684187874586,380.7635546007109,328.77084808791307,3.4414439228365064,INLAND,14999.0
-119.54485200123742,37.87244792259123,22.200000000000003,1768.81753770607,228.1979370599608,609.0384878378916,195.0049780667771,2.281256713164355,INLAND,14999.0
-117.04903839257987,34.24215516625255,19.4,2907.5848562465017,111.09488444172192,825.2206459316008,495.9943418004537,13.43188238068842,<1H OCEAN,14999.0
-123.936259433894,33.935229727031015,18.0,17764.887557790822,5886.8282729549865,12997.93666709539,5531.484751155247,11.914209747608355,INLAND,14999.0
-117.3478351001809,34.00386690360817,40.8,2968.355274719269,504.80633978168623,823.1496829812297,549.816146457525,10.071563706445383,NEAR OCEAN,14999.0
-122.24718296263768,40.37482285519941,18.0,3227.1198052766545,1138.320349174859,9246.842501711297,1087.035705046737,3.439944678517953,INLAND,14999.0
-117.3175494257937,32.548543188247955,24.4,866.8347584462806,446.0883222001345,321.2825461803662,382.6537024855273,4.026462883053805,INLAND,14999.0
-116.71125431022637,37.16863753910378,17.0,1603.4400925309023,246.2800377722085,972.2608642029252,89.95496119487913,2.2700821189968803,INLAND,14999.0
-118.10956806124176,34.0065531055109,5.0,38030.262221001154,6090.510385102944,13343.144797438092,5757.287448143654,4.4367554120158905,,14999.0
-118.247355980635,33.74319901700206,52.0,1254.800063026324,907.6072276082372,784.8783299545474,905.1323206126998,2.440010831363432,<1H OCEAN,14999.0
-122.88788776483804,34.30474949058954,17.0,2984.9646426227328,718.0537463075141,900.74231172673,391.1293289047036,4.736218280501737,<1H OCEAN,14999.0
-116.82890434218544,35.73401264458755,18.0,2113.895045497896,374.3801249408583,1151.4468922373949,178.98516312613737,5.160067097341448,NEAR OCEAN,14999.0
-117.39444437501125,33.140247575885205,16.4,4049.005963175792,744.9861310180244,1734.3576331353647,722.9592067329118,5.531579513348517,<1H OCEAN,14999.0
-121.22049055365623,37.530404459650256,17.0,5988.854072234326,837.517658447036,1876.876097891451,771.204833512475,1.9690060732528811,INLAND,14999.0
-122.21158808413465,38.150307760343495,43.6,1366.479028275348,122.13851869412196,328.6814835673853,402.41200169441566,6.1018442844911815,<1H OCEAN,14999.0
-116.9913599369678,32.87015894557353,29.8,5315.578764181486,889.6749739173509,854.940776820048,843.9602936974168,4.742503572562711,<1H OCEAN,14999.0
-120.17196308224972,37.94927632006334,18.6,1644.7527222635115,351.7615142079912,773.7866905966742,361.6015222765509,5.5992730460817866,INLAND,14999.0
-118.0056665476448,36.7695511748501,17.8,3643.854973221164,644.5945426280598,1163.8650486480597,575.1587929588646,1.900105196396356,INLAND,14999.0
-118.43245544255768,33.94661456411625,17.0,18592.313201775847,2838.260655694004,12822.236369098126,2687.807094965318,10.100708766572458,<1H OCEAN,14999.0
-119.18488640719906,36.52902302375739,17.2,2433.9704998484744,669.2144784546026,1182.1604179137296,727.4892166951879,5.744326008342725,INLAND,14999.0
-116.92013225208272,33.964034013330014,1.4,17920.14993789935,6091.857332392329,13791.404633943552,5727.804191020039,11.630701298896875,<1H OCEAN,14999.0
-116.9768450019478,33.24996239913161,13.8,2795.2328111457714,575.7625262669201,1107.1267142887525,504.11348015352,4.969209322268262,NEAR OCEAN,14999.0
-118.13469266647115,34.14610006655708,20.0,17442.493010358536,6063.099911965918,13540.070286027172,2836.352342758177,11.450685546028796,,14999.0
-118.4506822838403,34.08868502594034,19.0,18714.37148401941,2956.771393202192,13680.745801447598,2786.829241768883,12.667513577900412,<1H OCEAN,14999.0
-116.84168515847335,33.81468745186336,1.4,18229.76848226221,6091.086454582886,12898.804133638929,5757.32224390477,4.380600662503741,<1H OCEAN,14999.0
-118.28733354302528,32.68495016941683,18.0,9324.681877585286,1406.6917493235533,6519.511157990552,1314.8148794211015,1.3758790965064844,<1H OCEAN,14999.0
-118.02102616516665,33.8052243091574,24.4,3128.657134814807,672.2011189058426,1954.2421295450165,659.8842455721191,2.255369658405769,<1H OCEAN,14999.0
-122.00817426278678,37.613022266226594,45.6,1843.1666292853577,268.82625160175985,845.8225864525471,236.38820568015527,5.588696452143229,NEAR BAY,14999.0
-118.27747581727046,34.09582607626585,38.0,2259.8236091984027,115.27878119849572,1285.3013317597336,114.5141523081144,2.746192991771524,<1H OCEAN,14999.0
-117.39493876286896,32.56021615975541,50.0,1061.7489797989251,170.95583777082055,1206.651631204796,105.11727356680603,3.268640479196967,<1H OCEAN,14999.0
-118.84730429050916,34.195977414112065,22.0,500.25703417469214,517.745660233485,1578.8920171903196,396.39839058238977,2.401256410460164,NEAR OCEAN,14999.0
-118.29403781517968,33.98168124981496,17.2,16207.209199363648,2936.213410818766,6008.49719445093,2787.313860807874,2.512208217905161,<1H OCEAN,14999.0
-122.94245333857658,37.59220013948442,44.0,453.7075914488425,410.060482555316,387.47005176205886,399.25591459270936,3.7073040082928737,NEAR BAY,14999.0
-117.773380007414,33.983406081989735,8.2,3814.854642268004,729.6773059667734,2852.301030787244,717.6140533971167,12.73326102380407,<1H OCEAN,14999.0
-118.1117182435472,34.00539510581768,19.2,18527.789007129097,2959.488073758429,13791.391951741974,5803.268007644981,4.366193991345887,<1H OCEAN,14999.0
-120.10242236397052,37.86283266317398,18.4,4806.122349548183,671.1021812348864,1021.590225809624,574.6494717045337,1.982698424345953,INLAND,14999.0
-120.6318235471849,37.95505087461906,4.2,18416.19065583688,2560.0965695053096,12811.013870967088,2401.3814520231404,3.999115490048197,INLAND,14999.0
-119.23586664742926,33.727137851928624,35.0,358.26225946290936,103.99469014326915,342.3486073965553,158.89978857662058,4.047318654203093,<1H OCEAN,14999.0
-122.2569644609529,38.3271012266346,30.2,2339.725396713644,155.5185923489087,468.1813050338955,865.7810770999131,2.919675860200305,INLAND,14999.0
-118.13405905466156,33.836978583905605,17.2,17749.812866875858,6060.911925501169,12618.770794847462,5710.528469408287,11.688258854691025,<1H OCEAN,14999.0
-118.18523482742609,33.99446061789162,18.200000000000003,18673.726816809205,2841.6646214650627,12898.375093496026,2836.3507471029534,12.594486989672758,<1H OCEAN,14999.0
-117.85445374164368,33.9333605844512,27.0,4221.802199294744,749.1948122326738,2582.9377661947947,751.3246103870507,5.8630626526393375,<1H OCEAN,14999.0
-119.58194946192016,40.44903746121541,26.4,68.86617381658084,83.89415572464796,875.9020486024446,82.5223665983701,2.7087849829278614,INLAND,14999.0
-116.95750541864138,33.93416774731459,2.2,38021.35678639062,6084.29245388957,14237.973913692864,5708.134462710734,11.631143809883309,<1H OCEAN,14999.0
-119.55181653461462,35.67177154520102,17.0,1065.8178516341882,347.5927605914401,802.6944157459527,272.8754731854134,0.5145641757390611,INLAND,14999.0
-122.04778318956907,37.7944416098144,42.4,1366.8142087675665,274.9579405835732,873.8506709083102,236.0549600951036,3.947618706141905,INLAND,14999.0
